화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
논공파출소,Y,0,24시간,대구광역시달성경찰서논공파출소,0,0,053-660-8304,대구광역시 달성군 논공읍 금포리 1809-1,0,공중화장실,0,128.4212191,0,대구광역시 달성군 논공읍 비슬로 1788,0,0,35.7739869,0,,2018-03-01
논공읍사무소,N,0,08:00~21:00,대구광역시달성군논공읍사무소,4,1,053-668-5506,대구광역시 달성군 논공읍 금포리 1998,5,공중화장실,8,128.4204708,0,대구광역시 달성군 논공읍 비슬로 1779,0,0,35.7741976,1,,2018-03-01
대구북동초등학교,N,0,연중무휴,대구광역시북동초등학교,24,1,053-235-0501,대구광역시 달성군 논공읍 남리 1119,45,공중화장실,73,128.4413209,0,대구광역시 달성군 논공읍 논공로 11길18,0,0,35.72947807,1,,2018-03-01
북동중학교,N,0,연중무휴,대구광역시북동중학교,32,8,053-235-3611,대구광역시 달성군 논공읍 남리 318,48,공중화장실,60,128.4374085,0,대구광역시 달성군 논공읍 논공로 7길43,0,0,35.73243389,4,,2018-03-01
대구논공초등학교,N,0,연중무휴,대구광역시논공초등학교,39,2,053-235-1706,대구광역시 달성군 논공읍 남리 328,69,공중화장실,65,128.4371699,2,,0,3,35.73121474,1,,2018-03-01
환경시설관리공사 달성사업소,N,0,08:00~18:00,코오롱워터앤에너지,2,0,053-614-4556,대구광역시 달성군 논공읍 남리 471-2,2,공중화장실,3,128.4381037,0,대구광역시 달성군 논공읍 논공중앙로 13,0,0,35.7241383,0,,2018-03-01
한국폴리텍vi대학교달성캠퍼스,N,0,09:00~18:00,한국폴리텍vi대학교달성캠퍼스,61,6,053-610-6604,대구광역시 달성군 논공읍 남리 717-3,52,공중화장실,136,128.455699,0,대구광역시 달성군 논공읍 논공로 226,0,0,35.72226852,4,,2018-03-01
대구남동초등학교,N,0,연중무휴,대구광역시남동초등학교,37,5,053-235-1181,대구광역시 달성군 논공읍 남리 717-5,62,공중화장실,78,128.4564671,0,대구광역시 달성군 논공읍 논공로 258,0,0,35.72463835,5,,2018-03-01
논공중학교,N,0,연중무휴,대구광역시논공중학교,14,2,053-235-3313,대구광역시 달성군 논공읍 남리 717-5,25,공중화장실,2,128.4571994,0,대구광역시 달성군 논공읍 논공로 256,0,0,35.72382562,1,,2018-03-01
달성복지재단,N,0,09:00~18:00,대구광역시달성군청,9,3,053-617-9200,대구광역시 달성군 논공읍 남리 717-8,15,공중화장실,12,128.4550832,0,대구광역시 달성군 논공읍 논공로 252,0,0,35.72389449,0,,2018-03-01
달성군청소년센터,N,0,09:00~21:00,대구광역시달성군청소년센터,9,0,053-617-1388,대구광역시 달성군 논공읍 남리 717-8,15,공중화장실,7,128.4550832,0,대구광역시 달성군 논공읍 논공로 252,8,0,35.72389449,3,,2018-03-01
대구요양원,N,0,09:00~18:00,대구광역시달성군청,8,4,053-616-3110,대구광역시 달성군 논공읍 본리리 613-1,7,공중화장실,7,128.4778394,0,대구광역시 달성군 논공읍 논공중앙로 453,0,0,35.7461033,2,,2018-03-01
달성군민운동장(동편),N,0,24시간,대구광역시달성군시설관리공단,6,1,053-659-4106,대구광역시 달성군 논공읍 북리 1,8,공중화장실,9,128.4518396,0,대구광역시 달성군 논공읍 논공로 697-10,0,0,35.72956066,1,,2018-03-01
달성군민운동장(서편),N,0,24시간,대구광역시달성군시설관리공단,0,0,053-659-4106,대구광역시 달성군 논공읍 북리 1,0,공중화장실,0,128.4518396,0,대구광역시 달성군 논공읍 논공로 697-10,0,0,35.72956066,0,,2018-03-01
달성군종합사회복지관,N,0,09:00~18:00,대구광역시달성군청,2,2,053-615-9191,대구광역시 달성군 논공읍 북리 1-104,2,공중화장실,6,128.4519882,0,대구광역시 달성군 논공읍 논공로 697-9,0,0,35.73043842,1,,2018-03-01
달성산업단지관리공단,N,0,09:00~18:00,대구광역시달성산업단지관리공단,2,0,053-616-6500,대구광역시 달성군 논공읍 북리 1-11,2,공중화장실,1,128.4540436,0,대구광역시 달성군 논공읍 논공중앙로 34길1,0,0,35.72969265,0,,2018-03-01
공단파출소,N,0,24시간,대구광역시달성경찰서공단파출소,0,0,053-615-5113,대구광역시 달성군 논공읍 북리 1-129,0,공중화장실,0,128.4528216,0,대구광역시 달성군 논공읍 논공중앙로33길 7,0,0,35.73032022,0,,2018-03-01
논공읍공단출장소,N,0,09:00~18:00,대구광역시달성군논공읍사무소,1,0,053-668-5506,대구광역시 달성군 논공읍 북리 1-130,1,공중화장실,3,128.4527811,0,대구광역시 달성군 논공읍 논공중앙로 33길3,0,0,35.73003954,0,,2018-03-01
논공119안전센터,Y,0,09:00~18:00,대구광역시달성소방서논공119안전센터,0,0,053-615-5119,대구광역시 달성군 논공읍 북리 1-95,0,공중화장실,0,128.4530122,0,대구광역시 달성군 논공읍 논공중앙로 33길5,0,0,35.73010163,0,,2018-03-01
달성공단우체국,Y,0,09:00~18:00,대구광역시공단우체국,0,0,053-615-5300,대구광역시 달성군 논공읍 북리1-107,0,공중화장실,0,128.4527097,0,대구광역시 달성군 논공읍 논공중앙로 33길9,0,0,35.73048738,0,,2018-03-01
위천경찰초소,Y,0,24시간,대구광역시달성경찰서현풍파출소,0,0,053-660-8317,대구광역시 달성군 논공읍 위천리 194-3,0,공중화장실,0,128.3986615,0,대구광역시 달성군 논공읍 성산로 1283,0,0,35.7606904,0,,2018-03-01
다사체육공원,N,0,24시간,대구광역시달성군시설관리공단,1,1,053-659-4106,대구광역시 달성군 다사읍 달천리 135,4,공중화장실,3,128.4779466,1,대구광역시 달성군 다사읍 다사로 441,0,1,35.8901191,1,,2018-03-01
달성문화센터,N,0,09:00~18:00,대구광역시달성군시설관리공단,24,5,053-715-1241,대구광역시 달성군 다사읍 매곡리 1515-3,35,공중화장실,20,128.4609576,0,대구광역시 달성군 다사읍 대실역북로2길 188,0,0,35.86547662,5,,2018-03-01
매곡근린공원,N,0,24시간,대구광역시달성군다사읍사무소,2,1,053-668-5556,대구광역시 달성군 다사읍 매곡리 1535,5,공중화장실,3,128.4693014,0,대구광역시 달성군 다사읍 매곡리 1535,0,0,35.86191439,1,,2018-03-01
대구매곡초등학교,N,0,연중무휴,대구광역시매곡초등학교,7,1,053-235-1990,대구광역시 달성군 다사읍 매곡리 1536,1,공중화장실,55,128.4681208,0,대구광역시 달성군 다사읍 대실역북로 3길6,0,0,35.86224964,1,,2018-03-01
왕선중학교,N,0,연중무휴,대구광역시왕선중학교,36,0,053-235-3743,대구광역시 달성군 다사읍 매곡리 1541,84,공중화장실,48,128.4663074,0,대구광역시 달성군 다사읍 대실역북로 83,0,0,35.86332795,0,,2018-03-01
왕선초등학교,N,0,연중무휴,대구광역시왕선초등학교,6,0,053-235-1904,대구광역시 달성군 다사읍 매곡리 1542,15,공중화장실,75,128.4652067,0,대구광역시 달성군 다사읍 대실역북로 93,0,0,35.86319359,0,,2018-03-01
다사우체국,N,0,09:00~18:00,대구광역시다사우체국,2,0,053-591-1151,대구광역시 달성군 다사읍 매곡리 1544-2,1,공중화장실,1,128.4641215,0,대구광역시 달성군 다사읍 왕선로 39,0,0,35.86293647,0,,2018-03-01
대구서재초등학교,N,0,연중무휴,대구광역시서재초등학교,26,0,053-585-5803,대구광역시 달성군 다사읍 매곡리 262,78,공중화장실,39,128.4983794,0,대구광역시 달성군 다사읍 서재로 100,0,0,35.87192209,0,,2018-03-01
대구다사초등학교,N,0,연중무휴,대구광역시다사초등학교,48,0,053-235-0807,대구광역시 달성군 다사읍 매곡리 457,69,공중화장실,112,128.4584837,2,대구광역시 달성군 다사읍 다사로 86,0,0,35.86942854,1,,2018-03-01
다사읍주민자치센터,N,0,24시간,대구광역시달성군다사읍사무소,7,0,053-668-5556,대구광역시 달성군 다사읍 매곡리 494,7,공중화장실,7,128.4573053,0,대구광역시 달성군 다사읍 매곡로 12길37,0,0,35.86481448,0,,2018-03-01
다사역,N,0,05:30~24:00,대구광역시도시철도공사,3,1,053-588-6680,대구광역시 달성군 다사읍 매곡리 505,9,공중화장실,4,128.4585437,1,대구광역시 달성군 다사읍 다사역로 지하 30,0,0,35.86472735,1,,2018-03-01
다사파출소,N,0,24시간,대구광역시달성경찰서다사파출소,2,0,053-585-3112,대구광역시 달성군 다사읍 매곡리 719-19,1,공중화장실,2,128.4588123,0,대구광역시 달성군 다사읍 달구벌대로 800-1,0,0,35.86222607,0,,2018-03-01
다사중학교,N,0,연중무휴,대구광역시다사중학교,32,0,053-235-3211,대구광역시 달성군 다사읍 매곡리 729,24,공중화장실,48,128.4555458,0,대구광역시 달성군 다사읍 매곡로 2길8-5,0,0,35.86255407,1,,2018-03-01
다사읍사무소,N,0,24시간,대구광역시달성군다사읍사무소,5,0,053-668-5556,대구광역시 달성군 다사읍 매곡리 885-1,4,공중화장실,4,128.4542032,0,대구광역시 달성군 다사읍 매곡로 7,0,0,35.86202242,1,,2018-03-01
다사보건지소,N,1,09:00~18:00,대구광역시달성군다사보건지소,1,1,053-668-3443,대구광역시 달성군 다사읍 매곡리 885-1,0,공중화장실,1,128.4542032,0,대구광역시 달성군 다사읍 매곡로 7,0,0,35.86202242,1,,2018-03-01
다사119안전센터,Y,0,09:00~18:00,대구광역시달성소방서다사119안전센터,0,0,053-591-0119,대구광역시 달성군 다사읍 매곡리 923-2,0,공중화장실,0,128.4542007,0,대구광역시 달성군 다사읍 달구벌대로 753,0,0,35.86116094,0,,2018-03-01
문양역,N,0,05:30~24:00,대구광역시도시철도공사,3,1,053-584-6826,대구광역시 달성군 다사읍 문양리 400,9,공중화장실,4,128.4370942,1,대구광역시 달성군 다사읍 문양역길 71,0,0,35.86407752,1,,2018-03-01
서재중학교,N,0,연중무휴,대구광역시서재중학교,18,0,053-235-3500,대구광역시 달성군 다사읍 서재리 302,37,공중화장실,6,128.499545,0,대구광역시 달성군 다사읍 서재로 26길18,0,0,35.87337463,0,,2018-03-01
대구도림초등학교,N,0,연중무휴,대구광역시도림초등학교,25,0,053-235-1690,대구광역시 달성군 다사읍 서재리 32,55,공중화장실,55,128.4997989,0,대구광역시 달성군 다사읍 서재로 26길94,0,0,35.87815118,0,,2018-03-01
다사읍서재출장소,N,0,24시간,대구광역시달성군다사읍사무소,2,1,053-668-5556,대구광역시 달성군 다사읍 서재리 533,2,공중화장실,1,128.4942619,0,대구광역시 달성군 다사읍 서재본길 25,0,0,35.87222571,1,,2018-03-01
첨단산업단지근린공원,N,0,24시간,대구광역시달성군시설관리공단,2,1,053-659-4452,대구광역시 달성군 다사읍 세천리 1694-1번지일원,4,공중화장실,3,128.4753636,0,대구광역시 달성군 다사읍 세천리 1694-1번지일원,0,0,35.8693161,1,,2018-03-01
세천늪근린공원,N,0,24시간,대구광역시달성군시설관리공단,2,1,053-659-4452,대구광역시 달성군 다사읍 세천리 302-2번지일원,4,공중화장실,3,128.471249,0,대구광역시 달성군 다사읍 세천리 289번지일원,0,0,35.88055176,1,,2018-03-01
마천산 휴림길,N,0,연중무휴,대구광역시달성군청,1,1,053-668-2844,대구광역시 달성군 다사읍 이천리 606,4,간이화장실,2,128.4501143,0,,0,0,35.88793518,1,,2018-03-01
대실역,N,0,05:30~24:00,대구광역시도시철도공사,3,1,053-587-1933,대구광역시 달성군 다사읍 죽곡리 109-2,7,공중화장실,5,128.4656557,1,대구광역시 달성군 다사읍 달구벌대로 지하 888,0,0,35.85727649,1,,2018-03-01
대구죽곡초등학교,N,0,연중무휴,대구광역시죽곡초등학교,46,2,053-235-1373,대구광역시 달성군 다사읍 죽곡리 189,6,공중화장실,52,128.4633754,0,대구광역시 달성군 다사읍 죽곡1길 18,0,0,35.85679964,2,,2018-03-01
다사고등학교,N,0,연중무휴,대구광역시다사고등학교,24,4,053-231-5006,대구광역시 달성군 다사읍 죽곡리 5-5,48,공중화장실,8,128.4627593,0,대구광역시 달성군 다사읍 달구벌대로 839,0,0,35.86110389,4,,2018-03-01
대구금계초등학교,N,0,연중무휴,대구광역시금계초등학교,4,0,053-235-0438,대구광역시 달성군 옥포면 강림리 1503,1,공중화장실,9,128.4437326,2,대구광역시 달성군 옥포면 금계길 55,0,1,35.78883681,0,,2018-03-01
경서중학교,N,0,연중무휴,대구광역시경서중학교,12,0,053-235-3102,대구광역시 달성군 옥포면 강림리 633,21,공중화장실,23,128.434355,0,대구광역시 달성군 옥포면 비슬로 1934,0,0,35.78006707,0,,2018-03-01
달성군농업기술센터,N,0,09:00~18:00,대구광역시달성군농업기술센터,1,1,053-668-3211,대구광역시 달성군 옥포면 교항리 2521-1,9,공중화장실,12,128.4467758,0,대구광역시 달성군 옥포면 비슬로 2040,0,0,35.78270108,0,,2018-03-01
옥포우체국,N,0,09:00~18:00,대구광역시옥포우체국,0,0,053-614-4200,대구광역시 달성군 옥포면 기세리 126-2,0,공중화장실,1,128.4729719,0,대구광역시 달성군 옥포면 비슬로 2302,0,0,35.79076028,1,,2018-03-01
옥포파출소,Y,0,24시간,대구광역시달성경찰서옥포파출소,0,0,053-614-4312,대구광역시 달성군 옥포면 기세리 145-6,0,공중화장실,0,128.4721506,0,대구광역시 달성군 옥포면 비슬로 2294,0,0,35.79036662,0,,2018-03-01
달성군노인복지관,N,0,09:00~18:00,대구광역시달성군청,5,6,053-617-0099,대구광역시 달성군 옥포면 기세리 264-1,14,공중화장실,6,128.4716484,0,,0,0,35.78904624,3,,2018-03-01
달성주민건강센터,N,0,09:00~18:00,대구광역시달성주민건강증진센터,6,0,053-668-3822,대구광역시 달성군 옥포면 기세리 267,12,공중화장실,6,128.4712815,0,대구광역시 달성군 옥포면 비슬로 458길6-2,0,0,35.78954097,0,,2018-03-01
송해공원둘레길,N,0,연중무휴,대구광역시달성군옥포면사무소,1,0,053-668-5652,대구광역시 달성군 옥포면 기세리 415-1,4,간이화장실,3,128.4860803,0,대구광역시 달성군 옥포면 옥포로 200,0,0,35.77717874,0,,2018-03-01
송해공원1주차장,N,0,연중무휴,대구광역시달성군옥포면사무소,2,1,053-668-5652,대구광역시 달성군 옥포면 기세리 652,6,간이화장실,4,128.4886044,0,,0,0,35.76878465,1,,2018-03-01
송해공원3주차장(1),N,0,연중무휴,대구광역시달성군옥포면사무소,2,0,053-668-5652,대구광역시 달성군 옥포면 기세리 969-67,5,간이화장실,3,128.4860094,0,,0,0,35.77075247,0,,2018-03-01
용연사 집단시설지구,N,0,24시간,대구광역시달성군옥포면사무소,0,0,053-668-5652,대구광역시 달성군 옥포면 반송리,1,공중화장실,1,128.5127455,0,,0,0,35.74590366,0,,2018-03-01
대구반송초등학교,N,0,연중무휴,대구광역시반송초등학교,6,2,053-235-0398,대구광역시 달성군 옥포면 반송리 151,10,공중화장실,7,128.4946929,1,대구광역시 달성군 옥포면 용연사길 5,0,2,35.75661901,1,,2018-03-01
용연사주차장,N,0,24시간,대구광역시달성군옥포면사무소,4,0,053-668-5652,대구광역시 달성군 옥포면 반송리 산54-3,6,공중화장실,5,128.5231577,0,대구광역시 달성군 옥포면 반송리 산54-3,0,0,35.74655087,0,,2018-03-01
대구옥포초등학교,N,0,연중무휴,대구광역시옥포초등학교,4,0,053-235-0305,대구광역시 달성군 옥포면 본리리 801,8,공중화장실,12,128.4641618,2,대구광역시 달성군 옥포면 비슬로 2220,0,2,35.7877859,1,,2018-03-01
옥포면사무소,N,0,24시간,대구광역시달성군옥포면사무소,4,2,053-668-5652,대구광역시 달성군 옥포면 본리리 814-3,4,공중화장실,5,128.4634037,0,대구광역시 달성군 옥포면 비슬로 2215,0,0,35.789392,1,,2018-03-01
대구유가초등학교,N,0,연중무휴,대구광역시유가초등학교,84,6,053-235-0653,대구광역시 달성군 유가면 유곡리 978,83,공중화장실,0,128.4547359,0,대구광역시 달성군 유가면 유가길 46,0,0,35.67023849,6,,2018-03-01
달창저수지,N,0,24시간,대구광역시달성군유가면사무소,2,0,053-668-5737,대구광역시 달성군 유가읍 본말리 824,4,공중화장실,3,128.4784322,0,,0,0,35.64126678,0,,2018-03-01
비슬구천공원,N,0,24시간,대구광역시달성군시설관리공단,1,0,053-659-4415,대구광역시 달성군 유가읍 봉리 596,3,공중화장실,2,128.46412,0,,0,0,35.69713869,0,,2018-03-01
유가면사무소,N,0,24시간,대구광역시달성군유가면사무소,7,1,053-668-5796,대구광역시 달성군 유가읍 봉리 599-2,12,공중화장실,7,128.4598183,1,대구광역시 달성군 유가면 테크노상업로 95,0,1,35.6938854,1,,2018-03-01
유가파출소,N,0,24시간,대구광역시달성경찰서유가파출소,3,0,053-660-8307,대구광역시 달성군 유가읍 봉리 599-4,2,공중화장실,2,128.4604636,0,대구광역시 달성군 유가면 테크노상업로 99,0,0,35.69388838,0,,2018-03-01
테크노폴리스중앙공원,N,0,24시간,대구광역시달성군시설관리공단,3,1,053-659-4415,대구광역시 달성군 유가읍 봉리 624,5,공중화장실,3,128.4595877,1,대구광역시 달성군 유가면 테크노공원로 60,0,0,35.69141534,1,,2018-03-01
유가사등산로,N,0,24시간,대구광역시달성군유가면사무소,2,2,053-668-5738,대구광역시 달성군 유가읍 양리 149,5,공중화장실,2,128.5055709,0,,0,0,35.71312604,1,,2018-03-01
유치곤장군(기념관),N,0,24시간,기념관관리실,2,0,053-615-7575,대구광역시 달성군 유가읍 양리 288-2,4,공중화장실,3,128.4989673,1,대구광역시 달성군 유가면 휴양림길 375,0,0,35.70013059,0,,2018-03-01
유가사주차장(구),N,0,24시간,대구광역시달성군청,4,0,053-668-5737,대구광역시 달성군 유가읍 양리산 3-15,6,공중화장실,5,128.5047676,0,대구광역시 달성군 유가면 양리 137-1,0,0,35.71388948,0,,2018-03-01
비슬산자연휴양림공용주차장,N,1,연중무휴,대구광역시달성군청,2,1,053-668-2283,대구광역시 달성군 유가읍 용리 15,7,간이화장실,2,128.5057999,0,대구광역시 달성군 유가면 휴양림길 236,0,0,35.69334412,1,,2018-03-01
대견사,N,0,24시간,대구광역시달성군시설관리공단,0,0,053-659-4414,대구광역시 달성군 유가읍 용리 산1,4,간이화장실,3,128.5272034,0,,0,0,35.68956704,0,,2018-03-01
비슬산관리사무소,N,0,24시간,대구광역시달성군시설관리공단,4,1,053-659-4414,대구광역시 달성군 유가읍 용리 산10,4,공중화장실,5,128.5169617,0,대구광역시 달성군 유가면 휴양림길 230,0,0,35.69123577,0,,2018-03-01
휴양림광장,N,0,24시간,대구광역시달성군시설관리공단,5,0,053-659-4414,대구광역시 달성군 유가읍 용리 산10,6,공중화장실,6,128.5169617,0,대구광역시 달성군 유가면 휴양림길 230,0,0,35.69123577,0,,2018-03-01
유곡공원,N,0,24시간,대구광역시달성군시설관리공단,1,0,053-659-4415,대구광역시 달성군 유가읍 유곡리 1159-3,3,공중화장실,2,128.455761,0,대구광역시 달성군 유가면 테크노중앙대로1길 37,0,0,35.67292966,0,,2018-03-01
유가우체국,N,0,09:00~18:00,대구광역시유가우체국,0,0,053-614-2701,대구광역시 달성군 유가읍 유곡리 783-3,0,공중화장실,0,128.4490233,0,대구광역시 달성군 유가면 비슬로 64길52-4,0,0,35.67289199,0,,2018-03-01
달서중고등학교,N,0,연중무휴,대구광역시달서고등학교,12,4,053-582-0646,대구광역시 달성군 하빈면 감문리 815,26,공중화장실,18,128.4214011,0,대구광역시 달성군 하빈면 하빈로 118,0,0,35.8861986,2,,2018-03-01
대구동곡초등학교,N,0,연중무휴,대구광역시동곡초등학교,4,2,053-583-4435,대구광역시 달성군 하빈면 동곡리 142,8,공중화장실,13,128.4173547,0,대구광역시 달성군 하빈면 달구벌대로 55길104-4,0,1,35.87936513,1,,2018-03-01
